date,PM25,PM10,temp,hum,pres,wind,wind_dir,CAT,CAT_24h,CAT_48h,CAT_72h
2018-09-10,55.0,74.0,6.254005666666667,69.44556666666666,972.9977083333333,1.516833916666667,209.34466666666665,regular,buena,buena,buena
2018-09-11,24.0,37.0,7.0096300000000005,65.78569583333334,973.0795833333333,4.051201166666666,244.38779583333334,buena,buena,buena,buena
2018-09-13,15.0,24.0,7.656685833333333,72.01855,972.8785833333333,6.141249999999999,278.0819166666667,buena,buena,buena,buena
2018-09-14,19.0,32.0,7.8161716666666665,64.53033333333333,969.4403333333333,3.566450833333333,285.4289166666667,buena,buena,buena,buena
2018-09-15,26.0,39.0,8.121590416666667,70.41760000000001,971.027,1.39031675,268.7964625,buena,buena,buena,buena
2018-09-16,37.0,49.0,8.228368333333334,79.1968,961.1661250000001,1.2106435041666666,228.72070416666668,buena,buena,buena,buena
2018-09-17,27.0,34.0,7.104035,75.24700416666667,961.816875,2.183719583333333,206.76452500000002,buena,buena,buena,buena
2018-09-18,31.0,39.0,6.310420000000001,76.8257,963.5477083333334,1.0370662083333333,171.05238458333335,buena,buena,buena,buena
2018-09-19,33.0,43.0,6.691984166666667,63.380720833333335,966.4359166666667,1.89675625,225.83328749999998,buena,buena,buena,buena
2018-09-20,43.0,60.0,3.526599047619048,89.09993333333334,958.5100952380952,1.5977442380952382,198.0857380952381,buena,buena,buena,buena
2018-09-21,30.0,47.0,6.493279583333333,74.66086666666666,957.8724166666666,1.4028226666666666,170.61198291666668,buena,buena,buena,regular
2018-09-22,35.0,43.0,4.114785833333333,86.04125833333335,957.6064583333333,1.3200462083333333,214.35527083333332,buena,buena,regular,regular
2018-09-23,26.0,35.0,5.4046575,76.78712916666667,966.605125,2.0790962416666665,240.23924166666666,buena,regular,regular,buena
2018-09-24,55.0,69.0,4.335686666666667,73.62656249999999,971.7827083333333,0.9448649333333333,193.68341750000002,regular,regular,buena,regular
2018-09-25,55.0,68.0,4.47702375,76.37934583333333,971.4300833333333,1.4683976666666665,230.438675,regular,buena,regular,buena
2018-09-26,35.0,48.0,5.823230541666667,64.07151666666667,976.8022916666667,3.2802029874999996,101.99858333333333,buena,regular,buena,buena
2018-09-27,57.0,75.0,6.9700662499999995,71.01987916666667,968.2419166666667,1.0660223333333334,206.83530499999998,regular,buena,buena,buena
2018-09-28,35.0,48.0,8.105057916666667,80.92472500000001,958.1593750000001,1.4399222083333332,205.90307500000003,buena,buena,buena,buena
2018-09-29,43.0,52.0,2.345742775,79.60164999999999,956.8830833333333,2.7096010833333337,258.85928333333334,buena,buena,buena,buena
2018-09-30,33.0,42.0,1.4719066833333334,69.58708333333333,964.3494999999999,2.4825935,247.02149583333335,buena,buena,buena,buena
2018-10-01,25.0,35.0,3.628516708333333,66.56336666666667,968.522375,4.518616125,259.67948333333334,buena,buena,buena,buena
2018-10-02,21.0,32.0,5.21400375,58.49200833333333,973.9912916666667,5.4245875,273.31649999999996,buena,buena,buena,regular
2018-10-03,37.0,52.0,6.313098749999999,61.82382916666666,980.0853333333333,4.403586916666667,247.12215416666666,buena,buena,regular,buena
2018-10-04,23.0,36.0,8.52460625,55.31008333333333,982.7143333333333,1.8836778333333335,205.67567916666667,buena,regular,buena,buena
2018-10-05,60.0,88.0,8.329676000000001,49.68801666666667,974.1083333333332,1.1278092083333333,201.19643333333332,regular,buena,buena,buena
2018-10-06,25.0,41.0,8.126090833333334,54.598704166666664,965.1695833333333,2.8608171666666666,247.23920833333332,buena,buena,buena,buena
2018-10-07,29.0,37.0,6.842534166666667,67.2879625,961.178125,2.998365625,270.0972791666667,buena,buena,buena,buena
2018-10-08,27.0,37.0,4.195842333333333,71.02429583333334,960.6505833333334,2.6227379166666664,274.353475,buena,buena,buena,buena
2018-10-09,28.0,38.0,4.79070375,59.130095833333336,973.0883749999999,4.296062916666666,270.50849999999997,buena,buena,buena,buena
2018-10-10,26.0,39.0,6.2245929166666665,59.194475000000004,982.3630416666666,2.917646375,256.0701041666667,buena,buena,buena,buena
2018-10-11,23.0,35.0,6.746259166666667,57.885979166666665,975.2950000000001,2.721419708333333,235.7208916666667,buena,buena,buena,buena
2018-10-12,17.0,30.0,6.9153416666666665,66.27627083333333,975.3552916666666,4.2162931666666665,272.50963333333334,buena,buena,buena,alerta
2018-10-14,13.0,20.0,10.552825,66.37425416666666,963.9250000000001,4.629874583333334,248.26437916666666,buena,buena,alerta,buena
2018-10-15,20.0,30.0,5.279945,70.30966666666667,957.1835416666667,4.467383166666667,251.02885833333335,buena,alerta,buena,buena
2018-10-16,86.0,101.0,3.230678220833333,82.6893125,956.00825,1.25526475,197.81527208333333,alerta,buena,buena,buena
2018-10-20,40.0,53.0,7.36796875,67.46939583333334,973.8067916666668,1.9014797333333335,209.83687083333334,buena,buena,buena,alerta
2018-10-21,22.0,31.0,7.042635,70.05705,972.161125,2.292204125,222.12127916666668,buena,buena,alerta,buena
2018-10-22,40.0,56.0,8.010366249999999,65.52190833333334,980.805875,1.2287439875,154.72116666666668,buena,alerta,buena,buena
2018-10-23,83.0,112.0,9.267755833333334,58.64362500000001,977.0367083333334,1.3888877083333335,176.217255,alerta,buena,buena,buena
2018-10-24,47.0,66.0,10.456009583333334,51.8907125,975.5747916666666,1.8802250416666668,204.29845833333334,buena,buena,buena,buena
2018-10-25,21.0,37.0,11.713249583333335,51.58238333333333,976.4759166666666,1.3318298333333332,192.2149875,buena,buena,buena,buena
2018-10-26,18.0,29.0,10.664387391304349,68.454375,971.4532916666667,1.5132500260869564,196.4879586956522,buena,buena,buena,buena
2018-10-27,17.0,26.0,12.156354583333334,59.96272083333333,970.127375,3.919317916666667,270.8245,buena,buena,buena,buena
2018-10-28,14.0,24.0,12.26051625,70.42348750000001,964.3922916666667,1.253344625,216.01497791666668,buena,buena,buena,buena
2018-10-29,9.0,19.0,13.048903333333334,55.11247083333333,964.1257916666667,2.8399065,266.8343916666667,buena,buena,buena,buena
2018-10-30,25.0,39.0,8.1671075,50.15669583333334,974.26275,3.6870034166666668,237.58828333333335,buena,buena,buena,buena
2018-10-31,42.0,67.0,8.472732333333333,47.1971125,979.58475,1.5383642083333333,192.76593333333335,buena,buena,buena,buena
2018-11-01,28.0,50.0,9.44962625,48.7458375,970.2246666666666,1.8817702083333334,194.59157916666666,buena,buena,buena,buena
2018-11-02,20.0,35.0,9.98608,54.50150416666667,964.4503333333333,1.7290826666666668,251.56317916666669,buena,buena,buena,buena
2018-11-03,15.0,24.0,10.187205833333334,61.48764583333334,957.9131666666667,1.3857919166666666,209.59526666666667,buena,buena,buena,buena
2018-11-04,15.0,23.0,6.0316495833333335,74.56179166666666,957.5992500000001,3.3951242083333333,268.0922083333333,buena,buena,buena,buena
2018-11-05,31.0,39.0,4.613027916666667,73.708025,971.9377916666667,3.0960666666666667,255.89854583333332,buena,buena,buena,buena
2018-11-06,30.0,40.0,7.203613333333333,51.5684875,981.4909583333333,3.012800875,240.12978333333334,buena,buena,buena,buena
2018-11-07,22.0,32.0,9.946254875,52.40148333333334,969.232125,2.6588315000000002,178.72345833333335,buena,buena,buena,buena
2018-11-08,18.0,27.0,10.956810833333334,73.43967916666666,960.8671666666665,2.2562817916666664,171.61763333333332,buena,buena,buena,buena
2018-11-09,32.0,45.0,11.860477916666667,66.57265833333334,967.736125,1.8579525041666667,208.807575,buena,buena,buena,buena
2018-11-10,29.0,42.0,10.233379166666667,73.6083625,971.8823333333333,1.49641675,139.7671125,buena,buena,buena,buena
2018-11-11,16.0,25.0,13.79233625,66.99092916666667,973.4828333333334,1.4939840416666668,176.58942083333332,buena,buena,buena,buena
2018-11-12,10.0,19.0,14.51742125,54.812983333333335,973.04725,3.778300541666667,245.99991666666665,buena,buena,buena,buena
2018-11-13,9.0,20.0,12.286921249999999,55.83890416666667,972.1830416666667,3.9324511666666666,243.59260416666666,buena,buena,buena,buena
2018-11-14,12.0,26.0,9.088417916666666,60.0782625,962.6142083333333,5.222435833333333,257.005875,buena,buena,buena,buena
2018-11-15,12.0,20.0,6.444745416666667,54.047041666666665,972.1130833333333,5.278657083333333,270.3915416666667,buena,buena,buena,buena
2018-11-16,11.0,19.0,7.56909375,60.014,969.0787083333333,4.5466074999999995,286.84995833333335,buena,buena,buena,buena
2018-11-17,9.0,18.0,8.947795416666667,65.51272083333333,970.7374166666667,4.049901641666667,265.7502583333333,buena,buena,buena,buena
2018-11-18,13.333333333333332,14.0,10.464553333333333,65.42005,967.6326250000001,5.602580833333334,275.717375,buena,buena,buena,buena
2018-11-19,17.666666666666664,23.0,11.199328333333334,74.00884583333333,961.316875,3.5239190416666664,259.17455666666666,buena,buena,buena,buena
2018-11-20,22.0,28.0,8.198361666666667,79.18390416666666,960.1309166666666,1.8938675416666666,188.10280833333331,buena,buena,buena,buena
2018-11-21,32.0,37.0,6.2270216666666665,82.48423749999999,957.7742499999999,2.68231275,222.07759916666666,buena,buena,buena,buena
2018-11-22,13.0,21.0,7.751485416666667,62.92572083333334,974.4292916666667,5.34484625,269.44579166666665,buena,buena,buena,buena
2018-11-23,10.0,16.0,9.419862499999999,63.465775,975.0972916666666,5.226919583333333,278.2742083333333,buena,buena,buena,buena
2018-11-24,11.0,18.0,8.912807083333332,65.595375,975.0408333333334,4.711211666666666,279.80458333333337,buena,buena,buena,buena
2018-11-25,17.0,20.0,10.37179375,58.9726375,976.7329583333334,4.420920570833333,263.91464583333334,buena,buena,buena,buena
2018-11-26,13.0,22.0,10.646099999999999,59.50571666666667,977.772375,2.263187708333333,190.38452083333334,buena,buena,buena,buena
2018-11-27,9.0,18.0,13.004024166666667,56.97900416666667,977.3446250000001,1.4559221666666666,211.44097916666666,buena,buena,buena,buena
2018-11-28,7.0,16.0,14.110053333333333,52.369370833333335,973.5790833333334,3.0129529583333334,237.78588750000003,buena,buena,buena,buena
2018-11-29,8.0,20.0,12.17361625,64.23422083333334,970.0889166666666,3.97865375,274.8151666666667,buena,buena,buena,buena
2018-11-30,11.0,22.0,9.384721666666666,47.591058333333336,979.9247916666667,3.829192458333333,239.74447083333334,buena,buena,buena,buena
2018-12-01,13.0,25.0,11.780835000000002,45.531725,981.45925,1.9565587916666667,199.73794291666664,buena,buena,buena,buena
2018-12-03,9.0,21.0,14.000048333333334,53.20253333333333,971.251875,3.2914540434782613,242.62108695652174,buena,buena,buena,buena
2018-12-04,7.0,17.0,14.0640375,52.85762916666667,974.6005416666667,1.71109275,222.524075,buena,buena,buena,buena
2018-12-05,14.0,41.0,14.879845416666667,46.11828333333333,982.6124166666667,1.1319714166666668,172.50974499999998,buena,buena,buena,buena
2018-12-08,5.0,20.12,17.656275,53.9097375,965.902,4.279775625,246.61829166666666,buena,buena,buena,buena
2018-12-09,4.0,20.24,15.143675,56.988058333333335,966.3150833333333,4.26743225,276.42625000000004,buena,buena,buena,buena
2018-12-10,7.0,20.36,13.1495625,50.82474583333334,964.6074166666667,4.195714875,282.64395833333333,buena,buena,buena,buena
2018-12-11,7.0,20.48,10.232534782608695,64.30121739130435,970.0235652173914,3.7271202173913043,275.81121739130435,buena,buena,buena,buena
2018-12-12,7.0,20.6,10.665361666666668,54.95201666666667,971.9563750000001,3.8430700000000004,276.164,buena,buena,buena,buena
2018-12-13,10.0,20.72,11.034200833333335,62.05303333333333,966.116875,2.3829071666666666,245.17682916666664,buena,buena,buena,buena
2018-12-14,9.0,20.84,10.05734375,56.187108333333335,972.6714583333332,4.961965,271.6569583333333,buena,buena,buena,buena
2018-12-15,6.0,20.96,12.340955416666667,59.043412499999995,966.4415416666667,6.2196299999999995,278.48837499999996,buena,buena,buena,buena
2018-12-16,8.0,21.08,11.667753333333332,51.9020625,969.282875,4.73763375,261.76983333333334,buena,buena,buena,buena
2018-12-17,11.0,21.2,10.486749583333333,48.408825,979.0927083333332,3.4686249166666667,264.0179125,buena,buena,buena,buena
2018-12-18,7.0,21.32,12.589103333333334,55.82954166666667,974.2052083333333,2.749855125,273.1635,buena,buena,buena,buena
2018-12-19,6.0,21.44,13.346553333333333,65.82899166666667,971.2104583333333,1.6498318333333335,224.00184541666667,buena,buena,buena,buena
2018-12-20,5.0,21.56,15.7543,55.525283333333334,975.3985833333332,3.5650084583333332,239.7184791666667,buena,buena,buena,buena
2018-12-21,6.0,21.68,15.373016666666667,49.87963333333334,972.451625,3.888857625,269.894025,buena,buena,buena,buena
2018-12-22,8.0,21.8,13.212221739130435,56.31755416666667,971.6347916666667,4.036077434782609,227.7180643478261,buena,buena,buena,buena
2018-12-23,7.0,21.92,13.589329166666667,59.169670833333335,970.2353333333334,4.833155583333333,272.1432325,buena,buena,buena,buena
2018-12-24,9.0,22.04,15.16505,61.69725833333334,966.7185833333333,4.6444862916666665,294.1775416666667,buena,buena,buena,buena
2018-12-25,9.0,22.16,12.625374166666667,47.91888333333333,972.0789166666667,3.0758817916666668,267.7604416666667,buena,buena,buena,buena
2018-12-26,7.0,22.28,14.656632916666666,46.263725,967.1759166666667,3.2999593333333332,211.7839125,buena,buena,buena,buena
2018-12-27,5.0,22.4,12.386653333333333,54.544716666666666,969.0604583333334,5.211470833333333,276.76579166666664,buena,buena,buena,buena
2018-12-28,6.0,22.52,11.74542375,58.815312500000005,963.8470416666668,4.00537975,279.6807083333333,buena,buena,buena,buena
2018-12-29,10.0,22.64,8.221957083333335,70.6614625,958.6421666666666,3.9033171249999996,257.7418916666667,buena,buena,buena,buena
2018-12-31,13.0,22.88,10.53990625,67.7576625,959.3812916666667,5.008956583333333,283.577875,buena,buena,buena,buena
2019-01-01,16.0,23.0,6.621559166666667,66.36367916666667,970.5194583333333,3.706669208333333,270.31293750000003,buena,buena,buena,buena
2019-01-02,11.0,19.0,7.9469199999999995,62.51175416666666,974.1369166666667,3.8981925,250.85279583333332,buena,buena,buena,buena
2019-01-03,5.0,17.0,12.858687083333335,56.55605,970.8892083333334,5.269757083333333,268.71970833333336,buena,buena,buena,buena
2019-01-04,6.0,15.0,14.562870833333333,56.1250375,972.0888333333334,5.55832875,278.1837083333333,buena,buena,buena,buena
2019-01-05,7.0,24.0,13.094111666666668,51.819716666666665,967.0245,5.126206666666667,260.60533333333336,buena,buena,buena,buena
2019-01-06,8.0,19.0,9.127445833333333,59.962041666666664,963.5484583333333,5.175009583333334,273.6412041666667,buena,buena,buena,buena
2019-01-07,16.0,23.0,6.81966375,77.11875416666668,955.9988333333334,2.2640675,232.95021250000002,buena,buena,buena,buena
2019-01-08,14.0,23.0,4.8517975,75.25542083333333,960.4227500000001,2.324784125,273.42859166666665,buena,buena,buena,buena
2019-01-09,15.0,24.0,7.8555575,61.985862499999996,974.4826666666667,2.37431625,240.5287125,buena,buena,buena,buena
2019-01-10,13.0,23.0,10.952069999999999,48.5283,974.9587083333332,4.484624,262.8375833333333,buena,buena,buena,buena
2019-01-11,12.0,19.0,10.775159166666667,67.6084125,966.4138750000001,3.356382333333334,272.1443708333333,buena,buena,buena,buena
2019-01-12,15.0,29.0,10.578236666666667,49.306533333333334,972.0862916666666,4.8806757916666665,253.320125,buena,buena,buena,buena
2019-01-13,12.0,22.0,14.209122916666667,45.37051666666667,976.8391666666666,2.047519166666667,217.53017916666667,buena,buena,buena,buena
2019-01-15,11.0,23.0,11.485623333333335,59.6888625,966.7342083333333,3.2916375,256.4531,buena,buena,buena,buena
2019-01-16,15.0,30.0,11.567224583333333,53.794154166666665,976.5444583333333,3.21489525,248.9145875,buena,buena,buena,buena
2019-01-17,8.0,24.0,14.007006666666667,48.108979166666664,981.564125,2.641175,223.45927083333333,buena,buena,buena,buena
2019-01-18,5.0,18.0,16.924871666666665,48.64624583333333,977.5823333333333,1.9871528749999998,227.59488624999997,buena,buena,buena,buena
2019-01-19,5.0,23.0,18.570358333333335,50.228145833333336,969.859,3.584818125,229.48087083333334,buena,buena,buena,buena
2019-01-20,5.0,19.0,14.567592083333333,52.176787499999996,964.6819583333332,4.8494649999999995,260.89966666666663,buena,buena,buena,buena
2019-01-21,13.0,27.0,9.709678333333333,58.45602083333333,967.2667083333332,4.44362525,278.936625,buena,buena,buena,buena
2019-01-22,12.8,26.0,9.782356666666667,55.65300833333333,970.5430416666667,5.474135916666667,276.01320833333335,buena,buena,buena,buena
2019-01-23,12.6,15.0,12.595501666666665,49.3453375,972.6562083333333,3.98856,271.77187499999997,buena,buena,buena,buena
2019-01-24,12.4,22.0,13.818767083333334,55.73175833333334,965.3475,4.210928291666667,254.94933749999998,buena,buena,buena,buena
2019-01-25,12.2,20.8,7.773059166666666,70.76364166666666,970.9800416666667,3.335340625,229.83528333333334,buena,buena,buena,buena
2019-01-26,12.0,19.6,10.782867916666667,50.33264583333334,976.27225,3.1629829375000003,260.45533333333333,buena,buena,buena,buena
2019-01-29,9.0,16.0,9.952080833333333,57.391841666666664,967.062625,4.733230416666667,262.5924708333333,buena,buena,buena,buena
2019-01-30,9.0,16.0,9.523189166666667,57.37381666666667,972.4514166666667,5.806017083333334,282.9304583333333,buena,buena,buena,buena
2019-01-31,8.0,16.0,11.268914166666667,57.93899583333333,971.5965833333333,4.963610416666667,270.95441666666665,buena,buena,buena,buena
2019-02-01,9.0,17.0,13.055417499999999,54.72705833333333,979.0168333333332,3.03044275,261.08009166666665,buena,buena,buena,buena
2019-02-02,15.0,33.0,18.412484583333335,54.701883333333335,982.2090416666666,1.4771656583333332,204.35207083333333,buena,buena,buena,buena
2019-02-06,13.0,24.0,12.370062500000001,53.63523333333333,971.5906249999999,4.3392004166666664,273.10275,buena,buena,buena,buena
2019-02-07,12.0,24.0,11.928245416666668,50.89960833333333,973.5096666666667,4.176137333333333,268.08845833333334,buena,buena,buena,buena
2019-02-10,14.0,22.0,10.325109583333333,52.84845833333333,968.3125,3.219269583333333,261.2011958333333,buena,buena,buena,buena
2019-02-11,14.0,25.0,12.050409583333334,48.09112916666667,982.888125,1.4318026250000002,158.80714166666667,buena,buena,buena,buena
2019-02-14,8.0,19.0,17.5468,57.523741666666666,974.6305416666668,5.235035333333333,268.49145833333336,buena,buena,buena,buena
2019-02-16,11.0,22.0,18.445716666666666,53.906370833333334,970.3692916666668,3.828108958333333,254.66163749999998,buena,buena,buena,buena
2019-02-18,10.0,16.0,13.57107,52.7066375,964.0532916666666,4.220816458333333,239.48229583333332,buena,buena,buena,buena
2019-02-19,11.0,20.0,10.141027083333332,59.82629583333334,963.8629166666666,4.375350708333333,258.29153333333335,buena,buena,buena,buena
2019-02-20,15.0,22.0,7.98943,60.93655416666667,965.4643333333333,3.7103312916666664,258.011075,buena,buena,buena,buena
2019-02-21,19.0,29.0,8.0429225,51.11098333333334,972.3282083333334,2.891495666666667,248.83629166666665,buena,buena,buena,buena
2019-02-22,25.0,34.0,8.195280416666668,51.8727125,974.417,4.074267708333333,223.91422916666667,buena,buena,buena,buena
2019-02-23,11.0,16.0,8.72079875,57.688491666666664,970.99625,4.426662083333333,273.7245833333333,buena,buena,buena,buena
2019-02-24,24.0,31.0,8.017259583333333,62.8112125,976.2245416666666,1.8102972499999999,217.54015416666667,buena,buena,buena,buena
2019-02-25,30.0,38.0,9.631000416666668,62.804541666666665,978.345875,2.643075375,202.63516666666666,buena,buena,buena,buena
2019-02-26,20.0,28.0,12.714868333333333,62.3681875,977.735875,2.1228541666666665,190.80433333333335,buena,buena,buena,buena
2019-02-27,18.0,29.0,12.157957916666668,63.33445416666667,976.0912916666666,1.5006320000000002,174.20443291666666,buena,buena,buena,buena
2019-02-28,25.0,36.0,12.075408333333334,60.91831666666667,970.5377083333333,2.205744625,212.9082625,buena,buena,buena,buena
2019-03-01,17.0,25.0,13.337501666666666,64.53194166666667,970.6297916666667,2.4518527916666666,211.06651916666667,buena,buena,buena,buena
2019-03-02,17.5,26.0,11.769290833333335,64.463925,971.4907499999999,3.670892125,268.00871666666666,buena,buena,buena,buena
2019-03-03,18.0,24.0,9.703235833333332,62.85986666666667,964.6913333333333,3.61206875,268.207,buena,buena,buena,buena
2019-03-04,16.0,23.0,8.054066666666666,69.2279875,965.2562916666667,5.404421666666667,283.87441666666666,buena,buena,buena,buena
2019-03-05,21.0,28.0,9.99205,72.44599583333333,962.8804166666667,4.956071833333334,244.652375,buena,buena,buena,buena
2019-03-07,25.0,32.0,8.3133825,58.80736666666667,972.1460833333334,2.455804458333333,250.25956666666664,buena,buena,buena,buena
2019-03-08,16.0,25.0,10.709046666666666,56.74755416666667,983.1023333333333,1.3787491666666665,202.0180625,buena,buena,buena,buena
2019-03-09,17.0,29.0,13.62369625,57.43644583333333,980.2940833333333,0.9371665833333332,205.55079999999998,buena,buena,buena,buena
2019-03-10,20.0,33.0,15.853297916666667,54.92285416666667,972.8265,1.2097061666666666,203.05379458333334,buena,buena,buena,buena
2019-03-11,11.0,18.0,15.940341666666667,53.866375000000005,972.6641666666666,1.2719424166666666,234.11056666666664,buena,buena,buena,buena
2019-03-12,20.0,33.0,11.764350833333333,61.98170833333333,974.1415000000001,1.0642325,200.22265000000002,buena,buena,buena,buena
2019-03-13,26.0,35.0,11.500155416666667,65.61823333333334,971.9447916666667,2.1843314166666667,230.52205,buena,buena,buena,buena
2019-03-14,23.0,41.0,12.309064583333333,65.32212916666667,979.8434166666666,1.2887435416666666,178.68542083333332,buena,buena,buena,buena
2019-03-15,27.0,56.0,14.649245833333334,63.928,980.7511250000001,1.2632496666666666,162.56505416666667,buena,buena,buena,buena
2019-03-16,17.0,34.0,14.70286,61.659262500000004,973.0914583333333,1.680169375,190.2467,buena,buena,buena,buena
2019-03-17,12.0,27.0,11.76831875,61.00839583333334,963.7622500000001,4.676052833333333,266.1015,buena,buena,buena,buena
2019-03-18,22.0,30.0,7.4415325,64.4343875,972.256875,3.763849125,267.180925,buena,buena,buena,buena
2019-03-19,44.0,60.0,7.568216666666667,63.251987500000006,983.016375,2.4664281666666668,242.51533333333336,buena,buena,buena,buena
2019-03-20,23.0,37.0,8.803872499999999,64.27138333333333,979.0717083333334,1.1271815416666666,188.04899583333335,buena,buena,buena,buena
2019-03-21,25.0,42.0,11.553131666666667,64.30028333333333,972.0636249999999,1.5784385833333332,211.75789833333332,buena,buena,buena,buena
2019-03-22,16.0,23.0,11.241195833333334,80.44482083333334,970.0171666666666,1.3823134583333332,283.34779166666664,buena,buena,buena,buena
2019-03-23,15.0,21.0,11.190030416666666,67.3859125,974.6754166666666,3.1511488333333335,287.55516666666665,buena,buena,buena,regular
2019-03-24,16.0,23.0,11.24629125,64.98535,980.4290833333333,1.6638741666666668,221.50662916666667,buena,buena,regular,buena
2019-03-25,46.0,70.0,9.67974375,70.13098333333333,980.997875,1.4642722083333333,187.64683333333332,buena,regular,buena,buena
2019-03-26,58.0,87.0,10.249374583333333,70.31592916666666,978.8638333333333,0.99160375,196.47143333333335,regular,buena,buena,buena
2019-03-27,38.0,59.0,11.536412499999999,59.08252916666667,972.5335,0.8278753041666667,211.3623,buena,buena,buena,buena
2019-03-28,27.0,48.0,14.221620416666667,52.09725,972.9258333333333,1.715182875,219.53224583333335,buena,buena,buena,buena
2019-03-29,17.0,27.0,11.504120833333333,68.70167500000001,966.982125,2.877834833333333,279.45866666666666,buena,buena,buena,buena
2019-03-30,28.0,37.0,12.733455,66.240075,972.7989583333333,2.3180693333333333,225.33528333333334,buena,buena,buena,buena
2019-03-31,13.0,20.0,13.376985,65.22312916666667,972.0439583333333,2.3295367916666665,236.95858333333334,buena,buena,buena,buena
2019-04-01,17.0,25.0,11.718583333333333,73.5224125,967.6928333333334,1.9058440791666669,189.48410541666667,buena,buena,buena,buena
2019-04-02,11.0,18.0,12.148258333333333,58.229845833333336,973.1745833333333,5.197180833333333,276.08345833333334,buena,buena,buena,buena
2019-04-03,15.0,25.0,10.297152916666667,58.473308333333335,964.1232083333333,4.1826277916666665,255.19220833333335,buena,buena,buena,buena
2019-04-04,14.0,23.0,8.003841666666666,61.5963875,974.1739583333333,4.587518291666666,275.493125,buena,buena,buena,buena
2019-04-05,14.0,30.0,10.590755416666667,60.99734166666667,972.375,4.84981275,267.4436166666667,buena,buena,buena,buena
2019-04-06,17.0,23.0,11.876737916666668,73.84562916666667,970.8090000000001,3.231465416666667,207.5342875,buena,buena,buena,buena
2019-04-07,24.0,31.0,12.1137875,85.06885416666667,972.0278333333334,0.748535875,174.09635458333332,buena,buena,buena,buena
2019-04-08,17.0,26.0,14.205620833333333,77.74437083333333,968.5787083333333,1.4550172916666666,204.97966083333336,buena,buena,buena,buena
2019-04-09,26.0,36.0,12.581733333333332,75.99852083333333,971.6399166666666,1.7577379999999998,227.57015416666664,buena,buena,buena,buena
2019-04-10,18.0,27.0,10.322685,73.70169583333333,980.3128333333334,1.2022946666666667,209.74640833333333,buena,buena,buena,buena
2019-04-11,13.0,19.0,9.9957575,70.52069999999999,976.292,1.5878513916666668,229.5583375,buena,buena,buena,buena
2019-04-12,26.0,34.0,8.480577916666666,80.67487083333333,957.0304166666666,2.9256669,206.5123,buena,buena,buena,buena
2019-04-13,26.0,33.0,3.947854583333333,82.053,956.0277916666668,2.605336708333333,227.84685416666665,buena,buena,buena,buena
2019-04-14,20.0,24.0,5.434412916666666,70.4791125,970.7082916666667,4.460461666666666,276.8779583333333,buena,buena,buena,buena
2019-04-15,16.0,21.0,8.79819125,64.65942083333333,972.9035,4.933387541666667,266.3664166666667,buena,buena,buena,buena
2019-04-16,44.0,50.0,9.287735,80.716925,962.0881666666666,2.0568959266666664,171.87459833333332,buena,buena,buena,buena
2019-04-17,26.0,33.0,8.3135975,66.53695416666666,969.9145416666667,4.769666666666667,270.319,buena,buena,buena,buena
2019-04-18,27.0,34.0,8.462282916666668,67.93958333333333,970.599,3.519129375,245.24315,buena,buena,buena,buena
2019-04-19,31.0,38.0,8.85089625,68.20566666666666,973.8542083333333,1.8137430416666664,202.4634,buena,buena,buena,buena
2019-04-20,17.0,23.0,8.22814125,75.449,977.2117916666666,1.102911625,142.16222916666666,buena,buena,buena,alerta
2019-04-21,49.0,60.0,7.7107275,79.35300833333334,977.567,0.8480382125,217.49118333333334,buena,buena,alerta,emergencia
2019-04-22,47.0,56.0,7.304882500000001,76.12882499999999,975.8279166666666,2.2833362916666666,226.2491125,buena,alerta,emergencia,regular
2019-04-23,90.0,118.0,5.849683041666666,72.41292916666667,979.739625,1.1762029999999999,154.21992083333333,alerta,emergencia,regular,regular
2019-04-24,191.0,239.0,5.297146916666667,73.13922916666667,978.8579166666667,0.777765875,194.23870833333334,emergencia,regular,regular,buena
2019-04-26,72.0,92.0,7.561078333333334,74.33515416666667,973.6837083333334,1.2587632500000001,189.24408208333332,regular,regular,buena,buena
2019-04-27,64.0,73.0,7.7667150000000005,90.77448333333332,964.9583333333334,1.0397686666666666,195.45402083333332,regular,buena,buena,buena
2019-04-28,29.0,33.0,7.570572916666666,74.96332916666667,963.4202083333333,2.8064766666666667,243.32669583333333,buena,buena,buena,regular
2019-04-29,25.0,32.0,5.75700375,55.90135,971.9921666666668,4.8534999999999995,252.39608333333334,buena,buena,regular,buena
2019-04-30,29.0,36.0,6.477365833333334,74.02454166666666,970.2630416666667,3.2824947916666667,230.61015083333334,buena,regular,buena,alerta
2019-05-01,54.0,61.0,6.342485652173913,83.48313913043478,955.2145217391305,1.5431185217391303,192.46962173913045,regular,buena,alerta,regular
2019-05-02,46.0,55.0,4.361444166666667,62.94845,961.2209166666667,3.26011975,234.6648625,buena,alerta,regular,buena
2019-05-03,101.0,122.0,3.4071494166666665,76.71799166666666,967.1317083333333,1.3118162916666667,152.37744583333333,alerta,regular,buena,buena
2019-05-04,63.0,74.0,5.3972395833333335,77.45502916666666,965.8715833333334,0.7544883750000001,209.8695375,regular,buena,buena,regular
2019-05-05,24.0,29.0,8.498396666666666,67.6769875,975.91375,3.2513205,265.04813333333334,buena,buena,regular,preemergencia
